ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 1 core
population-size: 100
with num. parameters: 338
Iteration 1/2000 -> Best Reward: -9.562, Current Reward: -9.562, Avg(Std)-Reward -16.364(3.739), Duration: 23.45 secs.
Aborted via Keyboard Interrupt.
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 8 cores
population-size: 100
with num. parameters: 338
Iteration 43/2000 -> Best Reward: -6.500, Current Reward: -8.438, Avg(Std)-Reward -14.847(3.056), Duration: 4.32 secs.
Iteration 44/2000 -> Best Reward: -6.500, Current Reward: -6.812, Avg(Std)-Reward -14.835(3.276), Duration: 4.39 secs.
Iteration 45/2000 -> Best Reward: -6.500, Current Reward: -9.688, Avg(Std)-Reward -14.625(2.908), Duration: 4.25 secs.
Iteration 46/2000 -> Best Reward: -6.500, Current Reward: -8.375, Avg(Std)-Reward -15.429(3.668), Duration: 4.98 secs.
Iteration 47/2000 -> Best Reward: -6.500, Current Reward: -9.812, Avg(Std)-Reward -14.656(2.954), Duration: 4.63 secs.
Iteration 48/2000 -> Best Reward: -6.500, Current Reward: -8.062, Avg(Std)-Reward -14.041(2.795), Duration: 5.02 secs.
Iteration 49/2000 -> Best Reward: -6.500, Current Reward: -6.562, Avg(Std)-Reward -14.472(3.284), Duration: 5.13 secs.
Iteration 50/2000 -> Best Reward: -6.500, Current Reward: -7.812, Avg(Std)-Reward -14.574(3.440), Duration: 4.42 secs.
Iteration 51/2000 -> Best Reward: -6.500, Current Reward: -7.250, Avg(Std)-Reward -15.011(3.324), Duration: 4.26 secs.
Iteration 52/2000 -> Best Reward: -6.500, Current Reward: -6.938, Avg(Std)-Reward -14.549(3.181), Duration: 4.39 secs.
Iteration 53/2000 -> Best Reward: -6.500, Current Reward: -7.812, Avg(Std)-Reward -14.961(3.701), Duration: 4.76 secs.
Iteration 54/2000 -> Best Reward: -6.500, Current Reward: -7.812, Avg(Std)-Reward -15.403(3.581), Duration: 4.22 secs.
Iteration 55/2000 -> Best Reward: -6.500, Current Reward: -8.375, Avg(Std)-Reward -14.909(3.231), Duration: 4.50 secs.
Iteration 56/2000 -> Best Reward: -6.500, Current Reward: -6.875, Avg(Std)-Reward -14.769(3.494), Duration: 4.65 secs.
Iteration 57/2000 -> Best Reward: -6.500, Current Reward: -8.188, Avg(Std)-Reward -14.751(3.346), Duration: 4.65 secs.
Iteration 58/2000 -> Best Reward: -6.500, Current Reward: -8.812, Avg(Std)-Reward -14.976(3.209), Duration: 5.17 secs.
Iteration 59/2000 -> Best Reward: -6.500, Current Reward: -7.875, Avg(Std)-Reward -14.184(3.437), Duration: 4.63 secs.
Iteration 60/2000 -> Best Reward: -6.500, Current Reward: -7.188, Avg(Std)-Reward -14.467(3.529), Duration: 5.09 secs.
Iteration 61/2000 -> Best Reward: -6.500, Current Reward: -7.562, Avg(Std)-Reward -14.672(3.421), Duration: 4.88 secs.
Iteration 62/2000 -> Best Reward: -6.500, Current Reward: -7.500, Avg(Std)-Reward -14.543(2.980), Duration: 4.48 secs.
Iteration 63/2000 -> Best Reward: -5.062, Current Reward: -5.062, Avg(Std)-Reward -14.718(3.580), Duration: 4.87 secs.
Iteration 64/2000 -> Best Reward: -5.062, Current Reward: -9.188, Avg(Std)-Reward -15.129(3.285), Duration: 4.31 secs.
Iteration 65/2000 -> Best Reward: -5.062, Current Reward: -6.250, Avg(Std)-Reward -14.058(2.814), Duration: 4.47 secs.
Iteration 66/2000 -> Best Reward: -5.062, Current Reward: -6.812, Avg(Std)-Reward -14.394(3.344), Duration: 4.22 secs.
Iteration 67/2000 -> Best Reward: -5.062, Current Reward: -5.250, Avg(Std)-Reward -14.959(3.920), Duration: 4.65 secs.
Iteration 68/2000 -> Best Reward: -5.062, Current Reward: -6.250, Avg(Std)-Reward -14.658(3.736), Duration: 5.04 secs.
Iteration 69/2000 -> Best Reward: -5.062, Current Reward: -8.062, Avg(Std)-Reward -15.532(3.914), Duration: 4.05 secs.
Iteration 70/2000 -> Best Reward: -5.062, Current Reward: -8.688, Avg(Std)-Reward -15.422(3.805), Duration: 4.28 secs.
