Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_ff/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 582
Iteration 1/10000 -> Best Reward: -13.875, Current Reward: -13.875, Avg(Std)-Reward -28.168(3.771), Duration: 1.96 secs.
Iteration 46/10000 -> Best Reward: +15.500, Current Reward: +15.375, Avg(Std)-Reward +1.121(10.186), Duration: 1.55 secs.
Iteration 47/10000 -> Best Reward: +15.500, Current Reward: +12.625, Avg(Std)-Reward +2.958(8.416), Duration: 4.17 secs.
Iteration 48/10000 -> Best Reward: +15.500, Current Reward: +12.875, Avg(Std)-Reward +3.633(7.558), Duration: 2.82 secs.
Iteration 49/10000 -> Best Reward: +15.500, Current Reward: +13.750, Avg(Std)-Reward +4.523(6.628), Duration: 3.18 secs.
Iteration 50/10000 -> Best Reward: +15.500, Current Reward: +14.125, Avg(Std)-Reward +4.853(6.595), Duration: 2.10 secs.
Iteration 51/10000 -> Best Reward: +15.500, Current Reward: +14.250, Avg(Std)-Reward +2.385(10.597), Duration: 2.45 secs.
Iteration 52/10000 -> Best Reward: +15.500, Current Reward: +14.625, Avg(Std)-Reward +3.376(8.329), Duration: 2.54 secs.
Iteration 53/10000 -> Best Reward: +16.000, Current Reward: +16.000, Avg(Std)-Reward +3.406(8.817), Duration: 4.08 secs.
Iteration 54/10000 -> Best Reward: +22.750, Current Reward: +22.750, Avg(Std)-Reward +4.408(8.072), Duration: 1.08 secs.
Iteration 55/10000 -> Best Reward: +22.750, Current Reward: +16.875, Avg(Std)-Reward +4.225(9.443), Duration: 2.24 secs.
Iteration 56/10000 -> Best Reward: +22.750, Current Reward: +22.000, Avg(Std)-Reward +5.988(8.682), Duration: 1.82 secs.
Iteration 57/10000 -> Best Reward: +24.625, Current Reward: +24.625, Avg(Std)-Reward +8.839(8.529), Duration: 3.17 secs.
Iteration 58/10000 -> Best Reward: +27.750, Current Reward: +27.750, Avg(Std)-Reward +11.624(7.426), Duration: 1.71 secs.
Iteration 59/10000 -> Best Reward: +29.500, Current Reward: +29.500, Avg(Std)-Reward +11.358(9.686), Duration: 2.44 secs.
Iteration 60/10000 -> Best Reward: +32.625, Current Reward: +32.625, Avg(Std)-Reward +15.030(8.069), Duration: 2.00 secs.
Iteration 61/10000 -> Best Reward: +32.625, Current Reward: +32.500, Avg(Std)-Reward +15.497(8.374), Duration: 3.44 secs.
Iteration 62/10000 -> Best Reward: +38.000, Current Reward: +38.000, Avg(Std)-Reward +17.562(9.485), Duration: 3.19 secs.
Iteration 63/10000 -> Best Reward: +38.250, Current Reward: +38.250, Avg(Std)-Reward +20.866(9.691), Duration: 2.87 secs.
Iteration 64/10000 -> Best Reward: +38.250, Current Reward: +36.125, Avg(Std)-Reward +19.845(12.298), Duration: 1.69 secs.
Iteration 65/10000 -> Best Reward: +41.125, Current Reward: +41.125, Avg(Std)-Reward +21.581(11.984), Duration: 3.05 secs.
Iteration 66/10000 -> Best Reward: +41.125, Current Reward: +41.000, Avg(Std)-Reward +22.680(10.613), Duration: 2.24 secs.
Iteration 67/10000 -> Best Reward: +43.125, Current Reward: +43.125, Avg(Std)-Reward +25.691(8.333), Duration: 3.86 secs.
Iteration 68/10000 -> Best Reward: +43.125, Current Reward: +38.375, Avg(Std)-Reward +24.030(11.727), Duration: 1.20 secs.
Iteration 69/10000 -> Best Reward: +45.125, Current Reward: +45.125, Avg(Std)-Reward +26.880(11.064), Duration: 2.88 secs.
Iteration 70/10000 -> Best Reward: +45.125, Current Reward: +43.500, Avg(Std)-Reward +27.237(10.353), Duration: 1.86 secs.
Iteration 71/10000 -> Best Reward: +45.125, Current Reward: +43.375, Avg(Std)-Reward +28.766(9.836), Duration: 4.56 secs.
Iteration 72/10000 -> Best Reward: +45.125, Current Reward: +43.625, Avg(Std)-Reward +27.647(10.421), Duration: 2.43 secs.
Iteration 73/10000 -> Best Reward: +45.125, Current Reward: +44.125, Avg(Std)-Reward +27.116(10.006), Duration: 3.62 secs.
Iteration 74/10000 -> Best Reward: +45.125, Current Reward: +44.875, Avg(Std)-Reward +27.132(11.252), Duration: 1.26 secs.
Iteration 75/10000 -> Best Reward: +45.125, Current Reward: +44.500, Avg(Std)-Reward +28.047(12.546), Duration: 2.72 secs.
Iteration 76/10000 -> Best Reward: +45.125, Current Reward: +43.625, Avg(Std)-Reward +30.007(9.868), Duration: 1.69 secs.
Iteration 77/10000 -> Best Reward: +47.000, Current Reward: +47.000, Avg(Std)-Reward +29.779(11.057), Duration: 3.90 secs.
Iteration 78/10000 -> Best Reward: +47.250, Current Reward: +47.250, Avg(Std)-Reward +30.212(12.221), Duration: 2.09 secs.
Iteration 79/10000 -> Best Reward: +50.625, Current Reward: +50.625, Avg(Std)-Reward +30.956(11.899), Duration: 3.42 secs.
Iteration 80/10000 -> Best Reward: +50.625, Current Reward: +48.875, Avg(Std)-Reward +31.889(10.745), Duration: 1.55 secs.
Iteration 81/10000 -> Best Reward: +50.625, Current Reward: +48.500, Avg(Std)-Reward +32.245(11.659), Duration: 4.88 secs.
Iteration 82/10000 -> Best Reward: +50.625, Current Reward: +49.000, Avg(Std)-Reward +31.536(11.345), Duration: 1.58 secs.
Iteration 83/10000 -> Best Reward: +50.625, Current Reward: +49.500, Avg(Std)-Reward +31.910(14.109), Duration: 2.94 secs.
Iteration 84/10000 -> Best Reward: +50.625, Current Reward: +47.500, Avg(Std)-Reward +30.578(14.782), Duration: 1.87 secs.
Iteration 85/10000 -> Best Reward: +50.625, Current Reward: +47.375, Avg(Std)-Reward +31.954(13.200), Duration: 2.89 secs.
Iteration 86/10000 -> Best Reward: +50.625, Current Reward: +50.625, Avg(Std)-Reward +31.540(15.106), Duration: 2.43 secs.
Iteration 87/10000 -> Best Reward: +50.625, Current Reward: +50.125, Avg(Std)-Reward +32.596(12.631), Duration: 2.68 secs.
Iteration 88/10000 -> Best Reward: +50.625, Current Reward: +49.125, Avg(Std)-Reward +33.128(12.970), Duration: 1.72 secs.
Iteration 89/10000 -> Best Reward: +50.625, Current Reward: +48.750, Avg(Std)-Reward +33.850(10.969), Duration: 3.23 secs.
Iteration 90/10000 -> Best Reward: +50.625, Current Reward: +49.750, Avg(Std)-Reward +30.510(15.858), Duration: 1.41 secs.
Iteration 91/10000 -> Best Reward: +52.000, Current Reward: +52.000, Avg(Std)-Reward +33.112(13.584), Duration: 3.67 secs.
Iteration 92/10000 -> Best Reward: +52.000, Current Reward: +47.375, Avg(Std)-Reward +34.824(10.379), Duration: 2.42 secs.
Iteration 93/10000 -> Best Reward: +52.750, Current Reward: +52.750, Avg(Std)-Reward +35.638(11.981), Duration: 3.86 secs.
Iteration 94/10000 -> Best Reward: +52.750, Current Reward: +50.875, Avg(Std)-Reward +33.246(11.587), Duration: 1.09 secs.
Iteration 95/10000 -> Best Reward: +52.750, Current Reward: +50.625, Avg(Std)-Reward +34.775(11.350), Duration: 4.50 secs.
Iteration 96/10000 -> Best Reward: +52.750, Current Reward: +48.875, Avg(Std)-Reward +32.957(14.074), Duration: 2.24 secs.
Iteration 97/10000 -> Best Reward: +52.750, Current Reward: +49.750, Avg(Std)-Reward +34.484(11.088), Duration: 3.36 secs.
Iteration 98/10000 -> Best Reward: +56.750, Current Reward: +56.750, Avg(Std)-Reward +34.643(11.851), Duration: 1.44 secs.
Iteration 99/10000 -> Best Reward: +56.750, Current Reward: +49.375, Avg(Std)-Reward +34.129(12.065), Duration: 2.11 secs.
Iteration 100/10000 -> Best Reward: +56.750, Current Reward: +53.875, Avg(Std)-Reward +36.184(11.534), Duration: 2.04 secs.
Iteration 101/10000 -> Best Reward: +56.750, Current Reward: +48.125, Avg(Std)-Reward +33.154(12.770), Duration: 3.80 secs.
Iteration 102/10000 -> Best Reward: +56.750, Current Reward: +52.000, Avg(Std)-Reward +32.803(15.646), Duration: 1.60 secs.
Iteration 103/10000 -> Best Reward: +56.750, Current Reward: +51.375, Avg(Std)-Reward +35.534(11.218), Duration: 2.60 secs.
Iteration 104/10000 -> Best Reward: +56.750, Current Reward: +50.625, Avg(Std)-Reward +35.188(12.323), Duration: 1.25 secs.
Iteration 105/10000 -> Best Reward: +56.750, Current Reward: +52.750, Avg(Std)-Reward +34.267(14.266), Duration: 2.14 secs.
Iteration 106/10000 -> Best Reward: +56.750, Current Reward: +51.750, Avg(Std)-Reward +35.616(11.958), Duration: 2.37 secs.
Iteration 107/10000 -> Best Reward: +56.750, Current Reward: +52.000, Avg(Std)-Reward +36.417(10.965), Duration: 2.97 secs.
Iteration 108/10000 -> Best Reward: +56.750, Current Reward: +52.250, Avg(Std)-Reward +37.514(13.763), Duration: 1.63 secs.
Iteration 109/10000 -> Best Reward: +56.750, Current Reward: +52.250, Avg(Std)-Reward +34.961(13.523), Duration: 2.57 secs.
Iteration 110/10000 -> Best Reward: +56.750, Current Reward: +50.750, Avg(Std)-Reward +34.715(10.952), Duration: 1.38 secs.
Iteration 111/10000 -> Best Reward: +56.750, Current Reward: +51.125, Avg(Std)-Reward +37.039(9.123), Duration: 2.81 secs.
Iteration 112/10000 -> Best Reward: +56.750, Current Reward: +53.750, Avg(Std)-Reward +37.755(9.657), Duration: 1.33 secs.
Iteration 113/10000 -> Best Reward: +56.750, Current Reward: +52.000, Avg(Std)-Reward +36.454(11.453), Duration: 4.21 secs.
Iteration 114/10000 -> Best Reward: +56.750, Current Reward: +52.750, Avg(Std)-Reward +38.711(10.131), Duration: 2.20 secs.
Iteration 115/10000 -> Best Reward: +56.750, Current Reward: +53.375, Avg(Std)-Reward +35.148(14.307), Duration: 4.60 secs.
Iteration 116/10000 -> Best Reward: +56.750, Current Reward: +52.875, Avg(Std)-Reward +37.927(10.430), Duration: 1.97 secs.
Iteration 117/10000 -> Best Reward: +56.750, Current Reward: +52.375, Avg(Std)-Reward +39.422(9.534), Duration: 2.09 secs.
Iteration 118/10000 -> Best Reward: +56.750, Current Reward: +55.125, Avg(Std)-Reward +39.676(11.373), Duration: 1.03 secs.
Iteration 119/10000 -> Best Reward: +56.750, Current Reward: +54.312, Avg(Std)-Reward +39.827(9.365), Duration: 3.98 secs.
Iteration 120/10000 -> Best Reward: +56.750, Current Reward: +51.875, Avg(Std)-Reward +39.047(11.253), Duration: 2.43 secs.
Iteration 121/10000 -> Best Reward: +56.750, Current Reward: +52.000, Avg(Std)-Reward +37.985(9.773), Duration: 3.01 secs.
Iteration 122/10000 -> Best Reward: +56.750, Current Reward: +53.500, Avg(Std)-Reward +40.191(9.698), Duration: 1.45 secs.
Iteration 123/10000 -> Best Reward: +56.750, Current Reward: +53.750, Avg(Std)-Reward +39.820(8.847), Duration: 2.89 secs.
Iteration 124/10000 -> Best Reward: +56.750, Current Reward: +54.625, Avg(Std)-Reward +39.184(10.884), Duration: 2.00 secs.
Iteration 125/10000 -> Best Reward: +56.750, Current Reward: +53.375, Avg(Std)-Reward +41.210(8.689), Duration: 3.73 secs.
Iteration 126/10000 -> Best Reward: +56.750, Current Reward: +53.875, Avg(Std)-Reward +39.729(10.245), Duration: 2.65 secs.
Iteration 127/10000 -> Best Reward: +56.750, Current Reward: +56.750, Avg(Std)-Reward +40.103(10.266), Duration: 2.95 secs.
Iteration 128/10000 -> Best Reward: +56.750, Current Reward: +54.625, Avg(Std)-Reward +41.159(9.708), Duration: 1.19 secs.
Iteration 129/10000 -> Best Reward: +56.750, Current Reward: +53.125, Avg(Std)-Reward +42.312(7.806), Duration: 4.26 secs.
Iteration 130/10000 -> Best Reward: +56.750, Current Reward: +53.625, Avg(Std)-Reward +40.184(10.108), Duration: 1.50 secs.
Iteration 131/10000 -> Best Reward: +56.750, Current Reward: +55.000, Avg(Std)-Reward +42.173(7.428), Duration: 5.56 secs.
