Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_rgrn/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 1320
Iteration 46/10000 -> Best Reward: +0.000, Current Reward: -0.750, Avg(Std)-Reward -11.316(5.709), Duration: 7.31 secs.
Iteration 47/10000 -> Best Reward: +0.000, Current Reward: -0.875, Avg(Std)-Reward -10.993(5.694), Duration: 2.27 secs.
Iteration 48/10000 -> Best Reward: +3.625, Current Reward: +3.625, Avg(Std)-Reward -10.352(5.791), Duration: 3.04 secs.
Iteration 49/10000 -> Best Reward: +3.625, Current Reward: +0.125, Avg(Std)-Reward -9.385(5.340), Duration: 6.32 secs.
Iteration 50/10000 -> Best Reward: +3.625, Current Reward: +0.875, Avg(Std)-Reward -9.382(5.485), Duration: 2.61 secs.
Iteration 51/10000 -> Best Reward: +3.625, Current Reward: +0.000, Avg(Std)-Reward -9.280(5.897), Duration: 2.43 secs.
Iteration 52/10000 -> Best Reward: +3.625, Current Reward: +0.375, Avg(Std)-Reward -9.022(6.172), Duration: 7.50 secs.
Iteration 53/10000 -> Best Reward: +3.625, Current Reward: +2.875, Avg(Std)-Reward -8.914(5.542), Duration: 2.74 secs.
Iteration 54/10000 -> Best Reward: +3.625, Current Reward: +1.625, Avg(Std)-Reward -8.776(5.780), Duration: 2.64 secs.
Iteration 55/10000 -> Best Reward: +5.375, Current Reward: +5.375, Avg(Std)-Reward -8.823(5.782), Duration: 6.03 secs.
Iteration 56/10000 -> Best Reward: +5.375, Current Reward: +1.375, Avg(Std)-Reward -8.414(6.312), Duration: 2.51 secs.
Iteration 57/10000 -> Best Reward: +5.375, Current Reward: +3.000, Avg(Std)-Reward -7.590(6.357), Duration: 3.05 secs.
Iteration 58/10000 -> Best Reward: +5.375, Current Reward: +3.875, Avg(Std)-Reward -6.962(5.019), Duration: 8.10 secs.
Iteration 59/10000 -> Best Reward: +5.375, Current Reward: +1.250, Avg(Std)-Reward -7.562(5.658), Duration: 2.71 secs.
Iteration 60/10000 -> Best Reward: +5.375, Current Reward: +1.750, Avg(Std)-Reward -7.049(6.660), Duration: 2.53 secs.
Iteration 61/10000 -> Best Reward: +5.375, Current Reward: +0.250, Avg(Std)-Reward -6.578(5.074), Duration: 7.44 secs.
Iteration 62/10000 -> Best Reward: +5.375, Current Reward: +5.250, Avg(Std)-Reward -5.206(4.541), Duration: 2.47 secs.
Iteration 63/10000 -> Best Reward: +5.375, Current Reward: +2.750, Avg(Std)-Reward -5.509(4.752), Duration: 3.09 secs.
Iteration 64/10000 -> Best Reward: +5.875, Current Reward: +5.875, Avg(Std)-Reward -5.165(4.782), Duration: 12.38 secs.
Iteration 65/10000 -> Best Reward: +5.875, Current Reward: +2.875, Avg(Std)-Reward -4.538(5.399), Duration: 2.07 secs.
Iteration 66/10000 -> Best Reward: +7.625, Current Reward: +7.625, Avg(Std)-Reward -3.941(6.912), Duration: 3.45 secs.
Iteration 67/10000 -> Best Reward: +7.625, Current Reward: +4.625, Avg(Std)-Reward -4.007(5.920), Duration: 8.05 secs.
Iteration 68/10000 -> Best Reward: +7.625, Current Reward: +4.375, Avg(Std)-Reward -3.786(6.358), Duration: 2.61 secs.
Iteration 69/10000 -> Best Reward: +7.625, Current Reward: +5.625, Avg(Std)-Reward -3.624(6.454), Duration: 2.24 secs.
Iteration 70/10000 -> Best Reward: +7.625, Current Reward: +6.500, Avg(Std)-Reward -4.540(7.807), Duration: 8.51 secs.
Iteration 71/10000 -> Best Reward: +7.625, Current Reward: +6.500, Avg(Std)-Reward -2.206(5.274), Duration: 3.66 secs.
Iteration 72/10000 -> Best Reward: +7.625, Current Reward: +6.375, Avg(Std)-Reward -3.380(6.902), Duration: 2.27 secs.
Iteration 73/10000 -> Best Reward: +9.625, Current Reward: +9.625, Avg(Std)-Reward -3.701(6.185), Duration: 11.89 secs.
Iteration 74/10000 -> Best Reward: +9.625, Current Reward: +7.375, Avg(Std)-Reward -2.473(6.646), Duration: 3.61 secs.
Iteration 75/10000 -> Best Reward: +9.625, Current Reward: +9.625, Avg(Std)-Reward -0.794(6.335), Duration: 3.03 secs.
Iteration 76/10000 -> Best Reward: +10.625, Current Reward: +10.625, Avg(Std)-Reward -0.439(5.653), Duration: 5.55 secs.
Iteration 77/10000 -> Best Reward: +10.625, Current Reward: +8.625, Avg(Std)-Reward -1.504(7.528), Duration: 3.85 secs.
Iteration 78/10000 -> Best Reward: +11.250, Current Reward: +11.250, Avg(Std)-Reward +0.137(7.429), Duration: 1.96 secs.
Iteration 79/10000 -> Best Reward: +11.250, Current Reward: +9.125, Avg(Std)-Reward -1.062(8.224), Duration: 6.55 secs.
Iteration 80/10000 -> Best Reward: +13.000, Current Reward: +13.000, Avg(Std)-Reward +0.225(7.736), Duration: 2.67 secs.
Iteration 81/10000 -> Best Reward: +13.000, Current Reward: +11.625, Avg(Std)-Reward -0.454(10.484), Duration: 3.07 secs.
Iteration 82/10000 -> Best Reward: +13.000, Current Reward: +12.375, Avg(Std)-Reward +0.887(7.801), Duration: 10.07 secs.
Iteration 83/10000 -> Best Reward: +13.000, Current Reward: +11.375, Avg(Std)-Reward +1.966(7.826), Duration: 2.87 secs.
Iteration 84/10000 -> Best Reward: +13.000, Current Reward: +10.250, Avg(Std)-Reward +2.743(5.819), Duration: 3.46 secs.
Iteration 85/10000 -> Best Reward: +15.500, Current Reward: +15.500, Avg(Std)-Reward +2.579(7.549), Duration: 7.81 secs.
Iteration 86/10000 -> Best Reward: +15.500, Current Reward: +11.875, Avg(Std)-Reward +2.316(6.592), Duration: 3.54 secs.
Iteration 87/10000 -> Best Reward: +15.500, Current Reward: +12.250, Avg(Std)-Reward +1.370(9.738), Duration: 2.34 secs.
Iteration 88/10000 -> Best Reward: +15.500, Current Reward: +12.750, Avg(Std)-Reward +3.027(7.986), Duration: 10.96 secs.
Iteration 89/10000 -> Best Reward: +15.500, Current Reward: +14.875, Avg(Std)-Reward +1.439(9.461), Duration: 1.94 secs.
Iteration 90/10000 -> Best Reward: +15.500, Current Reward: +13.125, Avg(Std)-Reward +1.827(9.082), Duration: 2.56 secs.
Iteration 91/10000 -> Best Reward: +15.500, Current Reward: +13.000, Avg(Std)-Reward +2.892(7.894), Duration: 7.49 secs.
Iteration 92/10000 -> Best Reward: +15.500, Current Reward: +12.375, Avg(Std)-Reward +4.206(6.337), Duration: 3.09 secs.
Iteration 93/10000 -> Best Reward: +15.500, Current Reward: +12.750, Avg(Std)-Reward +3.608(6.979), Duration: 1.99 secs.
Iteration 94/10000 -> Best Reward: +15.500, Current Reward: +15.375, Avg(Std)-Reward +3.447(8.479), Duration: 6.68 secs.
Iteration 95/10000 -> Best Reward: +15.500, Current Reward: +13.125, Avg(Std)-Reward +3.900(7.253), Duration: 2.86 secs.
Iteration 96/10000 -> Best Reward: +15.500, Current Reward: +13.500, Avg(Std)-Reward +5.401(5.550), Duration: 2.34 secs.
Iteration 97/10000 -> Best Reward: +15.500, Current Reward: +13.125, Avg(Std)-Reward +4.007(8.053), Duration: 9.88 secs.
Iteration 98/10000 -> Best Reward: +15.500, Current Reward: +12.875, Avg(Std)-Reward +4.344(7.527), Duration: 2.39 secs.
Iteration 99/10000 -> Best Reward: +15.500, Current Reward: +14.250, Avg(Std)-Reward +3.944(8.156), Duration: 2.52 secs.
Iteration 100/10000 -> Best Reward: +15.500, Current Reward: +13.125, Avg(Std)-Reward +5.730(6.009), Duration: 8.20 secs.
Iteration 101/10000 -> Best Reward: +15.500, Current Reward: +13.625, Avg(Std)-Reward +6.880(5.489), Duration: 3.06 secs.
Iteration 102/10000 -> Best Reward: +15.500, Current Reward: +13.250, Avg(Std)-Reward +6.229(5.071), Duration: 3.33 secs.
Iteration 103/10000 -> Best Reward: +15.500, Current Reward: +13.500, Avg(Std)-Reward +5.224(6.910), Duration: 7.12 secs.
Iteration 104/10000 -> Best Reward: +15.500, Current Reward: +14.500, Avg(Std)-Reward +4.896(8.093), Duration: 2.79 secs.
Iteration 105/10000 -> Best Reward: +15.500, Current Reward: +14.000, Avg(Std)-Reward +6.954(4.635), Duration: 2.85 secs.
Iteration 106/10000 -> Best Reward: +15.500, Current Reward: +13.125, Avg(Std)-Reward +6.405(5.240), Duration: 6.15 secs.
Iteration 107/10000 -> Best Reward: +15.500, Current Reward: +14.375, Avg(Std)-Reward +5.878(6.455), Duration: 3.01 secs.
Iteration 108/10000 -> Best Reward: +15.500, Current Reward: +13.000, Avg(Std)-Reward +6.637(5.634), Duration: 2.41 secs.
